Country;Year;Total
Afghanistan;1990;1596118575
Afghanistan;1991;1535162848
Afghanistan;1992;1405146121
Afghanistan;1993;1406504794
Afghanistan;1994;1402236067
Afghanistan;1995;1436807739
Afghanistan;1996;1535113525
Afghanistan;1997;1631090311
Afghanistan;1998;1715134698
Afghanistan;1999;1802015284
Afghanistan;2000;166091647
Afghanistan;2001;1513966907
Afghanistan;2002;1723934345
Afghanistan;2003;1801338583
Afghanistan;2004;1789618021
Afghanistan;2005;1882928858
Afghanistan;2006;1955904713
Afghanistan;2007;2023799968
Afghanistan;2008;2364882422
Afghanistan;2009;2696127677
Afghanistan;2010;3062237731
Afghanistan;2011;3473017684
Afghanistan;2012;3075894237
Albania;1990;1218067501
Albania;1991;957564377
Albania;1992;7332022528
Albania;1993;6681731286
Albania;1994;7147038043
Albania;1995;6439538801
Albania;1996;612138658
Albania;1997;5461994359
Albania;1998;5614576138
Albania;1999;6876441918
Albania;2000;7176385697
Albania;2001;7835589983
Albania;2002;842560027
Albania;2003;8952406556
Albania;2004;9145782843
Albania;2005;8958159129
Albania;2006;7651579561
Albania;2007;7908883993
Albania;2008;7526494425
Albania;2009;7403662857
Albania;2010;7749881289
Albania;2011;8039139192
Albania;2012;7219109095
Algeria;1990;9407452956
Algeria;1991;9326482043
Algeria;1992;937285173
Algeria;1993;1018223502
Algeria;1994;9976191903
Algeria;1995;1017394279
Algeria;1996;1023111829
Algeria;1997;106416718
Algeria;1998;111053789
Algeria;1999;11730508
Algeria;2000;121009647
Algeria;2001;1182521717
Algeria;2002;1250231263
Algeria;2003;1299616909
Algeria;2004;1327303936
Algeria;2005;1380438082
Algeria;2006;1441031396
Algeria;2007;1528032329
Algeria;2008;1573579663
Algeria;2009;1677363597
Algeria;2010;169322863
Algeria;2011;1756161354
Algeria;2012;1890811155
Angola;1990;1050184736
Angola;1991;1066157606
Angola;1992;1078258016
Angola;1993;1095635606
Angola;1994;1106315836
Angola;1995;1159614166
Angola;1996;1203826838
Angola;1997;1190530569
Angola;1998;1278071621
Angola;1999;1257902092
Angola;2000;1232677024
Angola;2001;1213546508
Angola;2002;1291985313
Angola;2003;1409042737
Angola;2004;1491673322
Angola;2005;1526749526
Angola;2006;155786447
Angola;2007;1699666114
Angola;2008;1767993217
Angola;2009;1878514761
Angola;2010;1993001045
Angola;2011;2062983841
Angola;2012;1997218778
Antigua & Barbuda;1990;0403833607
Antigua & Barbuda;1991;0400248627
Antigua & Barbuda;1992;0407865648
Antigua & Barbuda;1993;0430548668
Antigua & Barbuda;1994;0446123689
Antigua & Barbuda;1995;046518271
Antigua & Barbuda;1996;0483256583
Antigua & Barbuda;1997;0516086455
Antigua & Barbuda;1998;0530336328
Antigua & Barbuda;1999;0563006201
Antigua & Barbuda;2000;0576906074
Antigua & Barbuda;2001;0614882963
Antigua & Barbuda;2002;0657449852
Antigua & Barbuda;2003;0707504742
Antigua & Barbuda;2004;0749731631
Antigua & Barbuda;2005;077685252
Antigua & Barbuda;2006;0822867005
Antigua & Barbuda;2007;0895593489
Antigua & Barbuda;2008;0935183974
Antigua & Barbuda;2009;0992484459
Antigua & Barbuda;2010;1018018943
Antigua & Barbuda;2011;1035062187
Antigua & Barbuda;2012;1136527432
Argentina;1990;3129333694
Argentina;1991;3060991469
Argentina;1992;3113851705
Argentina;1993;312485568
Argentina;1994;3236056756
Argentina;1995;3272419871
Argentina;1996;3361749038
Argentina;1997;3410273986
Argentina;1998;3436716393
Argentina;1999;352250478
Argentina;2000;3531692848
Argentina;2001;3450855614
Argentina;2002;338939672
Argentina;2003;3610857127
Argentina;2004;3773668753
Argentina;2005;379688862
Argentina;2006;3844519909
Argentina;2007;3949094638
Argentina;2008;4071062747
Argentina;2009;3894890836
Argentina;2010;3893786065
Argentina;2011;3946995492
Argentina;2012;4050347549
Armenia;1990;2312381426
Armenia;1991;239304457
Armenia;1992;1440990947
Armenia;1993;9193583488
Armenia;1994;6695683507
Armenia;1995;7266403526
Armenia;1996;6185404264
Armenia;1997;6795045002
Armenia;1998;674517174
Armenia;1999;6239466478
Armenia;2000;6533693216
Armenia;2001;666032558
Armenia;2002;6279661943
Armenia;2003;6694576306
Armenia;2004;7089388669
Armenia;2005;7814863033
Armenia;2006;7955614883
Armenia;2007;8751876734
Armenia;2008;9332114584
Armenia;2009;8184480434
Armenia;2010;8000098285
Armenia;2011;8675120178
Armenia;2012;9304142072
Australia;1990;5037845777
Australia;1991;4959579811
Australia;1992;4956116385
Australia;1993;4970889938
Australia;1994;5043664152
Australia;1995;5118289726
Australia;1996;5129393385
Australia;1997;5220495084
Australia;1998;5469995303
Australia;1999;5854217862
Australia;2000;6032187761
Australia;2001;6468093474
Australia;2002;6444745367
Australia;2003;5975877619
Australia;2004;6353981332
Australia;2005;6076415045
Australia;2006;6284975658
Australia;2007;626523171
Australia;2008;6024292463
Australia;2009;6220931555
Australia;2010;5926253448
Australia;2011;6831496967
Australia;2012;685052937
Austria;1990;6431361879
Austria;1991;6617608811
Austria;1992;6094779143
Austria;1993;6101490875
Austria;1994;6066294407
Austria;1995;630892234
Austria;1996;6665127182
Austria;1997;6563137225
Austria;1998;6590366468
Austria;1999;6404837711
Austria;2000;6400511954
Austria;2001;6376662877
Austria;2002;6538637999
Austria;2003;7106378722
Austria;2004;7086704045
Austria;2005;7168232968
Austria;2006;9156969203
Austria;2007;8917968639
Austria;2008;9014013475
Austria;2009;8280165711
Austria;2010;8817307747
Austria;2011;8666239572
Austria;2012;8365443451
Azerbaijan;1990;7115368644
Azerbaijan;1991;8051777596
Azerbaijan;1992;6256999109
Azerbaijan;1993;70386661
Azerbaijan;1994;636211869
Azerbaijan;1995;6027024681
Azerbaijan;1996;5559357656
Azerbaijan;1997;5524407631
Azerbaijan;1998;5656840006
Azerbaijan;1999;5476071582
Azerbaijan;2000;5629294557
Azerbaijan;2001;5604159742
Azerbaijan;2002;5675530927
Azerbaijan;2003;5343665712
Azerbaijan;2004;5558597697
Azerbaijan;2005;5890565282
Azerbaijan;2006;5837812828
Azerbaijan;2007;5814566175
Azerbaijan;2008;6326162721
Azerbaijan;2009;5953320668
Azerbaijan;2010;6084074014
Azerbaijan;2011;647733009
Azerbaijan;2012;6933737508
The Bahamas;1990;0907610173
The Bahamas;1991;0741290082
The Bahamas;1992;0752281991
The Bahamas;1993;06626759
The Bahamas;1994;0653197809
The Bahamas;1995;0654633718
The Bahamas;1996;0651857145
The Bahamas;1997;0347550572
The Bahamas;1998;0687369999
The Bahamas;1999;0677317426
The Bahamas;2000;0696058853
The Bahamas;2001;1074003642
The Bahamas;2002;108054443
The Bahamas;2003;0990703218
The Bahamas;2004;1369980006
The Bahamas;2005;1181136794
The Bahamas;2006;1825617638
The Bahamas;2007;1849656482
The Bahamas;2008;1503557326
The Bahamas;2009;198252017
The Bahamas;2010;2763915013
The Bahamas;2011;2385553109
The Bahamas;2012;4172847205
Bahrain;1990;1528704083
Bahrain;1991;1489589369
Bahrain;1992;1693947654
Bahrain;1993;179450234
Bahrain;1994;1834394626
Bahrain;1995;1865711312
Bahrain;1996;1926685468
Bahrain;1997;1976746823
Bahrain;1998;2076070579
Bahrain;1999;2093919135
Bahrain;2000;2138012091
Bahrain;2001;220048238
Bahrain;2002;230127247
Bahrain;2003;2364279359
Bahrain;2004;2373881049
Bahrain;2005;2660808338
Bahrain;2006;2866324354
Bahrain;2007;289965337
Bahrain;2008;3110794786
Bahrain;2009;3152265801
Bahrain;2010;3269833817
Bahrain;2011;3281949064
Bahrain;2012;3325090111
Bangladesh;1990;1194942068
Bangladesh;1991;118888687
Bangladesh;1992;1209486732
Bangladesh;1993;1226925394
Bangladesh;1994;1252377196
Bangladesh;1995;1312271858
Bangladesh;1996;1321669508
Bangladesh;1997;1342614758
Bangladesh;1998;1353959347
Bangladesh;1999;1387997497
Bangladesh;2000;1419190367
Bangladesh;2001;1476013594
Bangladesh;2002;1501331922
Bangladesh;2003;152152699
Bangladesh;2004;1525843758
Bangladesh;2005;1568959586
Bangladesh;2006;1612423033
Bangladesh;2007;1643598081
Bangladesh;2008;1714008569
Bangladesh;2009;1748530516
Bangladesh;2010;1822115364
Bangladesh;2011;1868363975
Bangladesh;2012;1898557786
Barbados;1990;2827493658
Barbados;1991;2986126904
Barbados;1992;2786498149
Barbados;1993;2944115395
Barbados;1994;2608088641
Barbados;1995;2714891886
Barbados;1996;2748712948
Barbados;1997;280399201
Barbados;1998;3054743071
Barbados;1999;3132366133
Barbados;2000;3118599194
Barbados;2001;3163505658
Barbados;2002;3165874122
Barbados;2003;3214832586
Barbados;2004;3253977049
Barbados;2005;3306161513
Barbados;2006;3343606937
Barbados;2007;3406612361
Barbados;2008;3619483785
Barbados;2009;3621795209
Barbados;2010;3527414633
Barbados;2011;3590189376
Barbados;2012;3349630118
Belarus;1990;1318896893
Belarus;1991;1266288803
Belarus;1992;1543836021
Belarus;1993;1028748554
Belarus;1994;8846532471
Belarus;1995;7834491203
Belarus;1996;7903223788
Belarus;1997;7791695574
Belarus;1998;7516159159
Belarus;1999;7325798544
Belarus;2000;7279566329
Belarus;2001;6589931136
Belarus;2002;7006498342
Belarus;2003;6886594949
Belarus;2004;7134563155
Belarus;2005;7104374362
Belarus;2006;6916312031
Belarus;2007;6672142099
Belarus;2008;6772751768
Belarus;2009;6589422037
Belarus;2010;6893447705
Belarus;2011;702627248
Belarus;2012;7534898241
Belgium;1990;1206866324
Belgium;1991;12630757
Belgium;1992;1258336117
Belgium;1993;1232554773
Belgium;1994;1294975509
Belgium;1995;1292549845
Belgium;1996;1350781221
Belgium;1997;1323460598
Belgium;1998;1342347814
Belgium;1999;130776687
Belgium;2000;1414529986
Belgium;2001;1404148429
Belgium;2002;1334477071
Belgium;2003;1401396054
Belgium;2004;1357393236
Belgium;2005;1328568038
Belgium;2006;1308238904
Belgium;2007;1268933149
Belgium;2008;1309584674
Belgium;2009;1215671879
Belgium;2010;1300427985
Belgium;2011;1309854698
Belgium;2012;1251084542
Belize;1990;105785724
Belize;1991;1075064309
Belize;1992;1090420777
Belize;1993;1104405046
Belize;1994;1117554514
Belize;1995;1128628783
Belize;1996;1138686807
Belize;1997;1158902231
Belize;1998;1184141855
Belize;1999;1218957679
Belize;2000;1246189903
Belize;2001;1254991297
Belize;2002;1240857692
Belize;2003;1298455687
Belize;2004;1274710881
Belize;2005;1317433876
Belize;2006;1321416983
Belize;2007;136875489
Belize;2008;1378954198
Belize;2009;1390847305
Belize;2010;1412766612
Belize;2011;1449928794
Belize;2012;1459340576
Benin;1990;2036864808
Benin;1991;2028500427
Benin;1992;2035864246
Benin;1993;2044612265
Benin;1994;2064530284
Benin;1995;2051828103
Benin;1996;2128071548
Benin;1997;2150631193
Benin;1998;2244964639
Benin;1999;2229224084
Benin;2000;2240273329
Benin;2001;1783490935
Benin;2002;1914445541
Benin;2003;1884902147
Benin;2004;1888989752
Benin;2005;2023075358
Benin;2006;2070701004
Benin;2007;2141009251
Benin;2008;2131515497
Benin;2009;2170485543
Benin;2010;2195254589
Benin;2011;2193095455
Benin;2012;2175512722
Bhutan;1990;-1609984737
Bhutan;1991;-5352657869
Bhutan;1992;-5366799
Bhutan;1993;-5413912132
Bhutan;1994;-5399191264
Bhutan;1995;-5330898396
Bhutan;1996;-5314077123
Bhutan;1997;-523612185
Bhutan;1998;-5242314577
Bhutan;1999;-5210635304
Bhutan;2000;-5292118031
Bhutan;2001;-703605783
Bhutan;2002;-7055573629
Bhutan;2003;-7112885428
Bhutan;2004;-7199739227
Bhutan;2005;-7086511025
Bhutan;2006;-7721529323
Bhutan;2007;-765487362
Bhutan;2008;-7789649917
Bhutan;2009;-7840946215
Bhutan;2010;-7745682512
Bhutan;2011;-7731179245
Bhutan;2012;-7967647977
Bolivia;1990;1056180341
Bolivia;1991;1061689564
Bolivia;1992;1078791826
Bolivia;1993;1093925828
Bolivia;1994;1112764751
Bolivia;1995;1112331653
Bolivia;1996;1104134403
Bolivia;1997;1112870773
Bolivia;1998;1124118803
Bolivia;1999;1173154173
Bolivia;2000;1091993403
Bolivia;2001;1054048289
Bolivia;2002;1092255874
Bolivia;2003;1110220259
Bolivia;2004;1275631885
Bolivia;2005;121767523
Bolivia;2006;1280341613
Bolivia;2007;1327968457
Bolivia;2008;129822912
Bolivia;2009;1287750143
Bolivia;2010;1548518126
Bolivia;2011;1402844785
Bolivia;2012;1364737383
Bosnia & Herzegovina;1990;2570842106
Bosnia & Herzegovina;1991;2319676243
Bosnia & Herzegovina;1992;1975183405
Bosnia & Herzegovina;1993;6084033108
Bosnia & Herzegovina;1994;-4109235832
Bosnia & Herzegovina;1995;-4136294772
Bosnia & Herzegovina;1996;-3111132182
Bosnia & Herzegovina;1997;1797022408
Bosnia & Herzegovina;1998;4767174997
Bosnia & Herzegovina;1999;5103451587
Bosnia & Herzegovina;2000;9118914177
Bosnia & Herzegovina;2001;1954988367
Bosnia & Herzegovina;2002;2030671116
Bosnia & Herzegovina;2003;2094462465
Bosnia & Herzegovina;2004;2168702415
Bosnia & Herzegovina;2005;2235562164
Bosnia & Herzegovina;2006;241326922
Bosnia & Herzegovina;2007;2511579276
Bosnia & Herzegovina;2008;2670934333
Bosnia & Herzegovina;2009;2667928589
Bosnia & Herzegovina;2010;2677381045
Bosnia & Herzegovina;2011;2985434188
Bosnia & Herzegovina;2012;2775257131
Botswana;1990;2232631344
Botswana;1991;2211712335
Botswana;1992;2269944326
Botswana;1993;2272577316
Botswana;1994;2326109307
Botswana;1995;2445062298
Botswana;1996;2756365802
Botswana;1997;2875155307
Botswana;1998;2996866811
Botswana;1999;2816655316
Botswana;2000;271166182
Botswana;2001;2298382121
Botswana;2002;3139329421
Botswana;2003;2000751721
Botswana;2004;1831241021
Botswana;2005;2192219322
Botswana;2006;216392246
Botswana;2007;2272013598
Botswana;2008;2691800737
Botswana;2009;1934135875
Botswana;2010;2890134013
Botswana;2011;3355130438
Botswana;2012;2390260863
Brazil;1990;160659457
Brazil;1991;1617901326
Brazil;1992;1629956579
Brazil;1993;1642264437
Brazil;1994;1661752841
Brazil;1995;1688949995
Brazil;1996;169805521
Brazil;1997;173128479
Brazil;1998;176439213
Brazil;1999;1774900447
Brazil;2000;1778979733
Brazil;2001;1945289665
Brazil;2002;1972626472
Brazil;2003;1987263488
Brazil;2004;2029872553
Brazil;2005;2056990284
Brazil;2006;1632557772
Brazil;2007;1685565426
Brazil;2008;1677159237
Brazil;2009;1661520019
Brazil;2010;177377442
Brazil;2011;1768753706
Brazil;2012;1823148349
Brunei;1990;147600667
Brunei;1991;1430770828
Brunei;1992;1464081985
Brunei;1993;1505234143
Brunei;1994;1545399301
Brunei;1995;1594497459
Brunei;1996;1657587072
Brunei;1997;1732286086
Brunei;1998;17550951
Brunei;1999;1702096713
Brunei;2000;1759879327
Brunei;2001;1749952468
Brunei;2002;176699381
Brunei;2003;1864752951
Brunei;2004;1840074893
Brunei;2005;1842472635
Brunei;2006;2075481498
Brunei;2007;2032729162
Brunei;2008;2067658626
Brunei;2009;2089164489
Brunei;2010;2096740553
Brunei;2011;2184210096
Brunei;2012;220674984
Bulgaria;1990;9075894118
Bulgaria;1991;6819815056
Bulgaria;1992;6326696994
Bulgaria;1993;6248096332
Bulgaria;1994;5914586271
Bulgaria;1995;5888313209
Bulgaria;1996;5928041854
Bulgaria;1997;55818505
Bulgaria;1998;5302447345
Bulgaria;1999;4695482591
Bulgaria;2000;4622059636
Bulgaria;2001;4689693303
Bulgaria;2002;441202217
Bulgaria;2003;4839482236
Bulgaria;2004;4748220903
Bulgaria;2005;476028477
Bulgaria;2006;4969907123
Bulgaria;2007;5342080676
Bulgaria;2008;5147842829
Bulgaria;2009;4406001181
Bulgaria;2010;4559742534
Bulgaria;2011;509502514
Bulgaria;2012;4622466822
Burkina Faso;1990;2480770586
Burkina Faso;1991;2414756573
Burkina Faso;1992;245240556
Burkina Faso;1993;2485886747
Burkina Faso;1994;2528758334
Burkina Faso;1995;2572684921
Burkina Faso;1996;2624444383
Burkina Faso;1997;2694999844
Burkina Faso;1998;2787251505
Burkina Faso;1999;2805460767
Burkina Faso;2000;2770530428
Burkina Faso;2001;2649701841
Burkina Faso;2002;2763381855
Burkina Faso;2003;3017710068
Burkina Faso;2004;3017314081
Burkina Faso;2005;3114978694
Burkina Faso;2006;3128197427
Burkina Faso;2007;318898476
Burkina Faso;2008;3224354493
Burkina Faso;2009;3276842026
Burkina Faso;2010;3347426158
Burkina Faso;2011;3385177336
Burkina Faso;2012;3300993514
Burundi;1990;1121823406
Burundi;1991;75830316
Burundi;1992;7680883136
Burundi;1993;7773712672
Burundi;1994;7779356208
Burundi;1995;7910247744
Burundi;1996;7927976799
Burundi;1997;7982433853
Burundi;1998;7939530908
Burundi;1999;7966755963
Burundi;2000;8037927017
Burundi;2001;6626189292
Burundi;2002;6509077566
Burundi;2003;6433655841
Burundi;2004;6465210115
Burundi;2005;634849639
Burundi;2006;6057152739
Burundi;2007;6094717089
Burundi;2008;6308881439
Burundi;2009;6362697788
Burundi;2010;6528836138
Burundi;2011;6681564273
Burundi;2012;6908962408
Cambodia;1990;4248462886
Cambodia;1991;4205744612
Cambodia;1992;4259848738
Cambodia;1993;4335494265
Cambodia;1994;4242529591
Cambodia;1995;4521295917
Cambodia;1996;445590188
Cambodia;1997;4565366843
Cambodia;1998;4872507606
Cambodia;1999;4818678369
Cambodia;2000;4673656132
Cambodia;2001;4959318121
Cambodia;2002;5020194111
Cambodia;2003;5132923101
Cambodia;2004;5260517091
Cambodia;2005;5283439081
Cambodia;2006;4595497281
Cambodia;2007;4784627281
Cambodia;2008;4744746681
Cambodia;2009;4772539681
Cambodia;2010;4863234882
Cambodia;2011;5020031869
Cambodia;2012;4911605056
Cameroon;1990;1876034999
Cameroon;1991;1872708634
Cameroon;1992;1872036449
Cameroon;1993;1913339244
Cameroon;1994;192004948
Cameroon;1995;1918376075
Cameroon;1996;1911125959
Cameroon;1997;1917402223
Cameroon;1998;1951086047
Cameroon;1999;1939324091
Cameroon;2000;1951848635
Cameroon;2001;1929056498
Cameroon;2002;1924864341
Cameroon;2003;1940731503
Cameroon;2004;1928012726
Cameroon;2005;1948887549
Cameroon;2006;1936696456
Cameroon;2007;1944265963
Cameroon;2008;193322307
Cameroon;2009;1940262976
Cameroon;2010;1922863183
Cameroon;2011;1925724988
Cameroon;2012;1911991654
Canada;1990;681926201
Canada;1991;602979755
Canada;1992;6175682091
Canada;1993;6200532631
Canada;1994;6402492871
Canada;1995;6565452472
Canada;1996;6654166966
Canada;1997;6704575741
Canada;1998;7414368596
Canada;1999;707239971
Canada;2000;7070039045
Canada;2001;9226702913
Canada;2002;9844561542
Canada;2003;1002776025
Canada;2004;9791940019
Canada;2005;9893708607
Canada;2006;8523842804
Canada;2007;8725709961
Canada;2008;8625699898
Canada;2009;7960193114
Canada;2010;8604350811
Canada;2011;8430880667
Canada;2012;8562776049
Cape Verde;1990;0206416724
Cape Verde;1991;-0284272175
Cape Verde;1992;-0245893074
Cape Verde;1993;-0264925973
Cape Verde;1994;-0256400872
Cape Verde;1995;-0227469771
Cape Verde;1996;-025716235
Cape Verde;1997;-0220468929
Cape Verde;1998;-0195537508
Cape Verde;1999;-0194098087
Cape Verde;2000;-0165362666
Cape Verde;2001;0295725761
Cape Verde;2002;0332120187
Cape Verde;2003;0341002613
Cape Verde;2004;0360419039
Cape Verde;2005;0399475465
Cape Verde;2006;0428344541
Cape Verde;2007;0503425617
Cape Verde;2008;0445206692
Cape Verde;2009;0451979768
Cape Verde;2010;0520660844
Cape Verde;2011;0655508703
Cape Verde;2012;0430158563
Central African Republic;1990;51772009
Central African Republic;1991;5279901109
Central African Republic;1992;5357584719
Central African Republic;1993;5434727928
Central African Republic;1994;5518055538
Central African Republic;1995;5603099947
Central African Republic;1996;5669670023
Central African Republic;1997;5990663299
Central African Republic;1998;6489314775
Central African Republic;1999;6166733451
Central African Republic;2000;6315759927
Central African Republic;2001;5644753078
Central African Republic;2002;5477434629
Central African Republic;2003;613555698
Central African Republic;2004;5737299131
Central African Republic;2005;6034158682
Central African Republic;2006;608683346
Central African Republic;2007;6207124438
Central African Republic;2008;6383603615
Central African Republic;2009;5925207793
Central African Republic;2010;6208376171
Central African Republic;2011;6381654347
Central African Republic;2012;6051782924
Chad;1990;3386991161
Chad;1991;339563841
Chad;1992;3417033059
Chad;1993;3434189907
Chad;1994;3451358956
Chad;1995;3484809605
Chad;1996;3532365922
Chad;1997;3673489639
Chad;1998;3995230556
Chad;1999;4087512273
Chad;2000;403268219
Chad;2001;3718215471
Chad;2002;4019785752
Chad;2003;4229028634
Chad;2004;4320611915
Chad;2005;4552042996
Chad;2006;4337923219
Chad;2007;4411961642
Chad;2008;4354345265
Chad;2009;4178434688
Chad;2010;4223679911
Chad;2011;4383526949
Chad;2012;4326816788
Chile;1990;5329643092
Chile;1991;3459115458
Chile;1992;3718781225
Chile;1993;3831294791
Chile;1994;4256897357
Chile;1995;4562146724
Chile;1996;5220580986
Chile;1997;5948403249
Chile;1998;6087367312
Chile;1999;6389938575
Chile;2000;5929737638
Chile;2001;6289304313
Chile;2002;6431867588
Chile;2003;6632279464
Chile;2004;7210552139
Chile;2005;7270632014
Chile;2006;7402160187
Chile;2007;803992236
Chile;2008;8349880533
Chile;2009;8042961906
Chile;2010;8490961679
Chile;2011;9170165317
Chile;2012;9373860728
China;1990;3218445384
China;1991;3158949175
China;1992;3306653199
China;1993;3525605176
China;1994;36917186
China;1995;4019323447
China;1996;4116748564
China;1997;408343498
China;1998;4170618359
China;1999;4102965671
China;2000;4371054601
China;2001;450452077
China;2002;4834857499
China;2003;5520375384
China;2004;6288660554
China;2005;6974053563
China;2006;7691833923
China;2007;8185074458
China;2008;8455120354
China;2009;8939832052
China;2010;9473046679
China;2011;1030412726
China;2012;106842866
Colombia;1990;1673159049
Colombia;1991;1641966119
Colombia;1992;167892857
Colombia;1993;174744464
Colombia;1994;1771054231
Colombia;1995;1801961962
Colombia;1996;1819972141
Colombia;1997;185851216
Colombia;1998;18827035
Colombia;1999;1787105839
Colombia;2000;1827133238
Colombia;2001;1826309695
Colombia;2002;1813260493
Colombia;2003;183342663
Colombia;2004;1843523107
Colombia;2005;1888346044
Colombia;2006;1898015433
Colombia;2007;1929758483
Colombia;2008;1935259912
Colombia;2009;1961294622
Colombia;2010;1990214231
Colombia;2011;2021179626
Colombia;2012;1996809447
Comoros;1990;0431093054
Comoros;1991;0419316164
Comoros;1992;0424799275
Comoros;1993;0434192385
Comoros;1994;0433255496
Comoros;1995;0444262606
Comoros;1996;044066275
Comoros;1997;0443838894
Comoros;1998;0473023038
Comoros;1999;0477667182
Comoros;2000;0473027325
Comoros;2001;0612737442
Comoros;2002;062702756
Comoros;2003;0628991677
Comoros;2004;0633171794
Comoros;2005;0628785911
Comoros;2006;0627349142
Comoros;2007;0591366374
Comoros;2008;0605151605
Comoros;2009;0585072836
Comoros;2010;0590326068
Comoros;2011;0612859288
Comoros;2012;0602732508
Dem. Rep. Congo;1990;2018696354
Dem. Rep. Congo;1991;2003891174
Dem. Rep. Congo;1992;2004229753
Dem. Rep. Congo;1993;2004575672
Dem. Rep. Congo;1994;2004481671
Dem. Rep. Congo;1995;200442771
Dem. Rep. Congo;1996;2007321642
Dem. Rep. Congo;1997;2063152594
Dem. Rep. Congo;1998;2081119825
Dem. Rep. Congo;1999;2012220577
Dem. Rep. Congo;2000;1976179009
Dem. Rep. Congo;2001;194500274
Dem. Rep. Congo;2002;1948632772
Dem. Rep. Congo;2003;1984621904
Dem. Rep. Congo;2004;2028489975
Dem. Rep. Congo;2005;2021857387
Dem. Rep. Congo;2006;2072985827
Dem. Rep. Congo;2007;1986317208
Dem. Rep. Congo;2008;2030166409
Dem. Rep. Congo;2009;2047401429
Dem. Rep. Congo;2010;207210963
Dem. Rep. Congo;2011;2083490786
Dem. Rep. Congo;2012;2015297063
Rep. Congo;1990;1378342696
Rep. Congo;1991;160185625
Rep. Congo;1992;1599906804
Rep. Congo;1993;1599487559
Rep. Congo;1994;1588407713
Rep. Congo;1995;1587234867
Rep. Congo;1996;1582031979
Rep. Congo;1997;1639554891
Rep. Congo;1998;1629345202
Rep. Congo;1999;1599900714
Rep. Congo;2000;1571802426
Rep. Congo;2001;15496892
Rep. Congo;2002;1526170174
Rep. Congo;2003;1597082148
Rep. Congo;2004;1611027122
Rep. Congo;2005;1838623696
Rep. Congo;2006;1669947328
Rep. Congo;2007;1597838959
Rep. Congo;2008;165114959
Rep. Congo;2009;1629107621
Rep. Congo;2010;1617071653
Rep. Congo;2011;1671367557
Rep. Congo;2012;1771687662
Cook Islands;1990;0070871747
Cook Islands;1991;0050803025
Cook Islands;1992;0071564304
Cook Islands;1993;0054295582
Cook Islands;1994;007574686
Cook Islands;1995;0057028139
Cook Islands;1996;0058636084
Cook Islands;1997;007786403
Cook Islands;1998;0057111975
Cook Islands;1999;0083627921
Cook Islands;2000;0062825867
Cook Islands;2001;0085279312
Cook Islands;2002;0080614757
Cook Islands;2003;0079218203
Cook Islands;2004;0100891648
Cook Islands;2005;0107259093
Cook Islands;2006;0104605859
Cook Islands;2007;0103858624
Cook Islands;2008;0106935389
Cook Islands;2009;0106248154
Cook Islands;2010;010550092
Cook Islands;2011;0105102371
Cook Islands;2012;0185427822
Costa Rica;1990;1445541315
Costa Rica;1991;1470350382
Costa Rica;1992;1579548048
Costa Rica;1993;1585317515
Costa Rica;1994;1626398581
Costa Rica;1995;1587456248
Costa Rica;1996;1570187121
Costa Rica;1997;1576881994
Costa Rica;1998;1646755867
Costa Rica;1999;1623355541
Costa Rica;2000;1603993614
Costa Rica;2001;2572895832
Costa Rica;2002;2514045528
Costa Rica;2003;2940199224
Costa Rica;2004;319219892
Costa Rica;2005;4069290615
Costa Rica;2006;3936527409
Costa Rica;2007;5327744203
Costa Rica;2008;5631326997
Costa Rica;2009;4984757791
Costa Rica;2010;5158412585
Costa Rica;2011;5711165602
Costa Rica;2012;4972700619
Cote d'Ivoire;1990;246532875
Cote d'Ivoire;1991;1837529465
Cote d'Ivoire;1992;188720158
Cote d'Ivoire;1993;1946848895
Cote d'Ivoire;1994;204787741
Cote d'Ivoire;1995;2109195525
Cote d'Ivoire;1996;2030032238
Cote d'Ivoire;1997;2046292551
Cote d'Ivoire;1998;1947688464
Cote d'Ivoire;1999;2003404178
Cote d'Ivoire;2000;1851570891
Cote d'Ivoire;2001;1529065827
Cote d'Ivoire;2002;1647288764
Cote d'Ivoire;2003;1542058701
Cote d'Ivoire;2004;1519077637
Cote d'Ivoire;2005;1729546574
Cote d'Ivoire;2006;3189804491
Cote d'Ivoire;2007;3219941009
Cote d'Ivoire;2008;3334788526
Cote d'Ivoire;2009;3303489643
Cote d'Ivoire;2010;335445416
Cote d'Ivoire;2011;3358714833
Cote d'Ivoire;2012;3577640906
Croatia;1990;2688534129
Croatia;1991;2073079764
Croatia;1992;227702995
Croatia;1993;1127635973
Croatia;1994;1033070395
Croatia;1995;1063332018
Croatia;1996;1039988359
Croatia;1997;1251018699
Croatia;1998;133339624
Croatia;1999;1340491781
Croatia;2000;1289385121
Croatia;2001;1420365467
Croatia;2002;1554240814
Croatia;2003;170709616
Croatia;2004;1693536706
Croatia;2005;1696712853
Croatia;2006;1771189221
Croatia;2007;190846179
Croatia;2008;1830271558
Croatia;2009;1558759926
Croatia;2010;1480752295
Croatia;2011;1481087665
Croatia;2012;1175396235
Cuba;1990;3848534087
Cuba;1991;2254712436
Cuba;1992;1629136186
Cuba;1993;1220051335
Cuba;1994;1311909684
Cuba;1995;1342169634
Cuba;1996;1548703168
Cuba;1997;1766155102
Cuba;1998;1681445837
Cuba;1999;1686229171
Cuba;2000;1686584105
Cuba;2001;1999401398
Cuba;2002;1827526491
